상태	계약번호	대여차종	대여일시	반납일시	예약채널	고객번호	총청구액	최종수정일시
취소	2022506325	INTERACTIVE K5 (G)	2020-12-01 13:50	2020-12-03 12:00	모바일	112885457	3,000	2020-11-28
취소	2022561474	ALL NEW K3 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561469	ALL NEW K3 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561480	올 뉴 모닝 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561477	올 뉴 모닝 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561465	올 뉴 아반떼 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561460	올 뉴 아반떼 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561463	올 뉴 아반떼 (G)	2020-12-01 13:56	2020-12-03 18:00	직접	D00000387	3,000	2020-12-04
취소	2022561576	모닝 어반 (G)	2020-12-01 14:00	2020-12-03 20:00	직접	D00000387	3,000	2020-12-04
취소	2022455661	셀토스 4WD (D)	2020-12-01 14:00	2020-12-04 18:00	모바일	113043401	3,000	2020-11-07
취소	2022553680	THE NEW K5 (L)	2020-12-01 14:00	2020-12-15 12:30	홈페이지	113525312	3,000	2020-11-27
취소	2022546013	올 뉴 모닝 (G)	2020-12-01 14:00	2020-12-04 11:00	모바일	113519141	3,000	2020-11-22
취소	2022545995	올 뉴 모닝 (G)	2020-12-01 14:00	2020-12-04 11:00	모바일	113519141	3,000	2020-11-21
취소	2022546195	코나 (G)	2020-12-01 14:00	2020-12-04 14:00	홈페이지	112733824	3,000	2020-11-21
취소	2022540644	쏘울 부스터 (G)	2020-12-01 14:00	2020-12-05 12:00	모바일	113416661	3,000	2020-11-27
취소	2022473214	LF 쏘나타 뉴라이즈 (G)	2020-12-01 14:00	2020-12-05 11:00	제휴사	110255299	3,000	2020-11-20
취소	2022536605	ALL NEW K3 (G)	2020-12-01 14:00	2020-12-03 13:00	모바일	111642042	3,000	2020-11-20
취소	2022525530	스팅어 2.0 터보 (G)	2020-12-01 14:00	2020-12-05 19:00	모바일	113500970	3,000	2020-11-17
취소	2022537101	INTERACTIVE K5 (G)	2020-12-01 14:30	2020-12-03 19:40	직접	113511012	3,000	2020-11-28
취소	2022479748	아반떼 AD (G) F/L	2020-12-01 14:30	2020-12-30 12:30	제휴사	113459557	3,000	2020-10-22
취소	2022483805	쏘울 부스터 (G)	2020-12-01 14:30	2020-12-05 9:30	모바일	113431963	3,000	2020-11-26
취소	2022531905	코나 (EV)	2020-12-01 14:30	2020-12-04 20:30	제휴사	113506664	3,000	2020-11-15
취소	2022511714	아반떼 AD (G) F/L	2020-12-01 14:30	2020-12-03 14:30	모바일	113328814	3,000	2020-11-28
취소	2022505026	ALL NEW K3 (G)	2020-12-01 15:00	2020-12-12 10:00	모바일	10778524	3,000	2020-11-03
취소	2022515562	올 뉴 모닝 (G)	2020-12-01 15:00	2020-12-04 11:30	모바일	111038412	3,000	2020-11-27
취소	2022545059	올 뉴 아반떼 (G)	2020-12-01 15:00	2020-12-04 12:00	홈페이지	110905828	3,000	2020-11-26
취소	2022558507	스파크 (G)	2020-12-01 15:00	2020-12-06 12:30	제휴사	112149129	3,000	2020-12-01
취소	2022556746	코나 (EV)	2020-12-01 15:00	2020-12-04 13:00	모바일	113160197	3,000	2020-11-30
취소	2022546346	코나 (EV)	2020-12-01 15:00	2020-12-04 15:00	모바일	112254262	3,000	2020-11-21
취소	2022550434	스파크 (G)	2020-12-01 15:00	2020-12-05 12:00	홈페이지	113322096	3,000	2020-11-26
취소	2022540881	올 뉴 아반떼 (G)	2020-12-01 15:00	2020-12-03 13:00	제휴사	109303420	3,000	2020-11-18
취소	2022538384	스파크 (G)	2020-12-01 15:00	2020-12-11 10:00	제휴사	112602331	3,000	2020-11-17
취소	2022503803	올 뉴 모닝 (G)	2020-12-01 15:00	2020-12-03 16:00	홈페이지	113479865	3,000	2020-11-26
취소	2022546963	더 뉴 레이 (G)	2020-12-01 15:00	2020-12-03 14:00	제휴사	113520001	3,000	2020-11-22
취소	2022546946	더 뉴 레이 (G)	2020-12-01 15:00	2020-12-03 14:00	제휴사	113520027	3,000	2020-11-22
취소	2022546969	더 뉴 레이 (G)	2020-12-01 15:00	2020-12-03 14:00	제휴사	113520001	3,000	2020-11-22
취소	2022532759	더 뉴 카니발 하이리무진 9인승 (G)	2020-12-01 15:00	2020-12-03 17:00	모바일	111059483	3,000	2020-11-15
취소	2022532793	카니발 KA4 9인승 (D)	2020-12-01 15:00	2020-12-03 17:00	모바일	111059483	3,000	2020-11-25
취소	2022516941	더 뉴 레이 (G)	2020-12-01 15:30	2020-12-04 16:00	제휴사	113493618	3,000	2020-11-09
취소	2022532744	더 뉴 레이 (G)	2020-12-01 15:30	2020-12-15 15:00	제휴사	113507635	3,000	2020-11-29
취소	2022547507	INTERACTIVE K5 (G)	2020-12-01 15:30	2020-12-04 11:30	모바일	109731279	3,000	2020-11-23
취소	2022557331	ALL NEW K3 (G)	2020-12-01 15:30	2020-12-03 15:30	홈페이지	111244684	3,000	2020-11-28
취소	2022553533	LF 쏘나타 뉴라이즈 (G)	2020-12-01 16:00	2020-12-04 8:30	제휴사	113525633	3,000	2020-11-25
취소	2022517957	ALL NEW K3 (G)	2020-12-01 16:00	2020-12-05 11:00	홈페이지	113493948	3,000	2020-11-09
취소	2022534991	모닝 어반 (G)	2020-12-01 16:00	2020-12-04 16:00	모바일	111662810	3,000	2020-11-17
취소	2022557690	All New G80 2.5 (G)	2020-12-01 16:00	2020-12-04 19:00	홈페이지	111712336	3,000	2020-11-29
취소	2022556912	더 뉴 그랜저 2.5 (G)	2020-12-01 16:00	2020-12-04 19:00	홈페이지	111712336	3,000	2020-11-28
취소	2022507903	더 뉴 레이 (G)	2020-12-01 16:00	2020-12-04 10:20	제휴사	111463817	3,000	2020-11-04
취소	2022549769	아반떼 AD (G) F/L	2020-12-01 16:00	2020-12-03 12:00	홈페이지	110494636	3,000	2020-11-28
취소	2022532050	더 뉴 카니발 9인승 (D)	2020-12-01 16:00	2020-12-03 12:40	모바일	10739307	3,000	2020-11-24
취소	2022525182	INTERACTIVE K5 (G)	2020-12-01 16:20	2020-12-04 10:30	제휴사	113491757	3,000	2020-11-11
취소	2022525194	INTERACTIVE K5 (G)	2020-12-01 16:20	2020-12-04 10:30	제휴사	113491757	3,000	2020-11-11
취소	2022525195	INTERACTIVE K5 (G)	2020-12-01 16:20	2020-12-04 10:30	제휴사	113491757	3,000	2020-11-11
취소	2022548316	더 뉴 싼타페 4WD 7인승 (D)	2020-12-01 16:30	2020-12-03 20:00	직접	D00000387	3,000	2020-11-26
취소	2022551825	LF 쏘나타 뉴라이즈 (G)	2020-12-01 16:30	2020-12-03 11:00	모바일	112301269	3,000	2020-11-26
취소	2022546995	스파크 (G)	2020-12-01 16:30	2020-12-10 14:30	홈페이지	113519428	3,000	2020-11-22
취소	2022535104	더 뉴 카니발 9인승 (D)	2020-12-01 17:00	2020-12-05 9:00	직접	113507436	3,000	2020-11-20
취소	2022553088	셀토스 4WD (D)	2020-12-01 17:00	2020-12-04 13:00	홈페이지	113525100	3,000	2020-11-25
취소	2022553193	ALL NEW K3 (G)	2020-12-01 17:11	2020-12-02 17:11	직접	111316239	3,000	2020-11-25
취소	2022539386	코나 (G)	2020-12-01 17:30	2020-12-04 17:30	직접	109048802	3,000	2020-11-27
취소	2022476051	스파크 (G)	2020-12-01 17:30	2020-12-03 16:30	모바일	110160089	3,000	2020-11-19
취소	2022553256	모닝 어반 (G)	2020-12-01 17:43	2020-12-03 17:43	직접	111316239	3,000	2020-11-25
취소	2022553263	INTERACTIVE K5 (G)	2020-12-01 17:48	2020-12-03 17:48	직접	111316239	3,000	2020-11-25
취소	2022554808	더 뉴 그랜저 2.5 (G)	2020-12-01 18:00	2020-12-04 7:00	홈페이지	113526215	3,000	2020-11-26
취소	2022550369	INTERACTIVE K5 (G)	2020-12-01 18:00	2020-12-04 10:00	홈페이지	10300767	3,000	2020-11-24
취소	2022453984	ALL NEW K3 (G)	2020-12-01 18:00	2020-12-03 11:30	직접	100263934	3,000	2020-10-24
취소	2022540675	G70 2.0 터보 (G)	2020-12-01 18:30	2020-12-02 18:30	홈페이지	111767888	3,000	2020-11-18
취소	2022540727	G70 2.0 터보 (G)	2020-12-01 18:30	2020-12-02 18:30	모바일	111767888	3,000	2020-11-21
취소	2022538520	ALL NEW K3 (G)	2020-12-01 18:40	2020-12-04 11:00	모바일	112268938	3,000	2020-11-25
취소	2022547693	올 뉴 아반떼 (G)	2020-12-01 19:00	2020-12-03 19:00	직접	110987952	3,000	2020-11-29
취소	2022545351	스파크 (G)	2020-12-01 19:00	2020-12-17 19:00	홈페이지	113518021	3,000	2020-11-28
취소	2022469817	ALL NEW K3 (G)	2020-12-01 19:00	2020-12-07 8:00	제휴사	113450196	3,000	2020-10-18
취소	2022557796	제네시스 EQ900 3.8 (G)	2020-12-01 19:00	2020-12-03 17:00	모바일	111832265	3,000	2020-11-30
취소	2022500924	LF 쏘나타 뉴라이즈 (G)	2020-12-01 19:00	2020-12-03 15:00	홈페이지	113478863	3,000	2020-11-27
취소	2022553518	스파크 (G)	2020-12-01 20:00	2020-12-04 18:00	모바일	113514723	3,000	2020-11-26
취소	2022525610	스파크 (G)	2020-12-01 20:50	2020-12-06 7:30	홈페이지	100395816	3,000	2020-11-26
취소	2022540753	올 뉴 아반떼 (G)	2020-12-01 21:00	2020-12-04 17:30	모바일	110217906	3,000	2020-11-25
취소	2022534591	아반떼 AD (G) F/L	2020-12-01 21:00	2020-12-04 15:30	직접	113498021	3,000	2020-11-23
취소	2022513924	티볼리 (G)	2020-12-01 21:50	2020-12-04 18:20	모바일	111809545	3,000	2020-11-24
취소	2022538022	셀토스 4WD (D)	2020-12-01 22:00	2020-12-03 22:00	제휴사	113406062	3,000	2020-11-25
취소	2022553512	코나 (EV)	2020-12-01 23:00	2020-12-02 23:00	모바일	113525541	3,000	2020-11-27
취소	2022512948	ALL NEW K3 (G)	2020-12-02 0:00	2020-12-05 0:00	제휴사	110664471	3,000	2020-11-06
취소	2022559654	ALL NEW K3 (G)	2020-12-02 7:00	2020-12-03 16:00	홈페이지	112132738	3,000	2020-11-30
취소	2022527946	그랜저 IG 3.0 (G)	2020-12-02 7:00	2020-12-03 7:00	모바일	110530769	3,000	2020-11-23
취소	2022562935	쏠라티 (D) 2.5 15인승	2020-12-02 7:28	2020-12-04 18:00	직접	D00000387	3,000	2020-12-06
취소	2022530907	코나 (EV)	2020-12-02 7:30	2020-12-04 19:30	홈페이지	113505305	3,000	2020-11-23
취소	2022466831	LF 쏘나타 뉴라이즈 (G)	2020-12-02 7:30	2020-12-05 19:00	홈페이지	110922191	3,000	2020-10-16
취소	2022443049	LF 쏘나타 뉴라이즈 (G)	2020-12-02 7:30	2020-12-03 20:00	모바일	113427202		2020-10-07
취소	2022546151	올 뉴 아반떼 (G)	2020-12-02 7:30	2020-12-03 7:30	모바일	113519087	3,000	2020-11-26
취소	2022562368	스파크 (G)	2020-12-02 7:40	2020-12-08 14:00	모바일	112274119	3,000	2020-12-02
취소	2022447575	니로 (EV)	2020-12-02 7:40	2020-12-03 8:00	모바일	113427202		2020-12-01
취소	2022562074	ALL NEW K3 (G)	2020-12-02 7:50	2020-12-03 19:30	직접	D00000387	3,000	2020-12-02
취소	2022540839	G90 3.8 (G)	2020-12-02 7:50	2020-12-03 18:00	홈페이지	113486707	3,000	2020-11-26
취소	2022556996	쏘나타 DN8 (G)	2020-12-02 8:00	2020-12-04 20:00	홈페이지	113528548	3,000	2020-11-28
취소	2022529835	쏘나타 DN8 (G)	2020-12-02 8:00	2020-12-05 8:00	제휴사	113504677	3,000	2020-11-30
취소	2022561682	스파크 (G)	2020-12-02 8:00	2020-12-04 20:00	직접	D00000387	3,000	2020-12-01
취소	2022508362	INTERACTIVE K5 (G)	2020-12-02 8:00	2020-12-05 13:00	홈페이지	113485154	3,000	2020-11-04
취소	2022482162	모닝 어반 (G)	2020-12-02 8:00	2020-12-05 19:00	홈페이지	113458256	3,000	2020-10-24
취소	2022495335	코나 (G)	2020-12-02 8:00	2020-12-04 14:00	모바일	113473287	3,000	2020-11-26
취소	2022540502	스토닉 (D)	2020-12-02 8:00	2020-12-04 13:00	모바일	111560854	3,000	2020-11-18
취소	2022553911	모닝 어반 (G)	2020-12-02 8:00	2020-12-03 8:00	모바일	110089158	3,000	2020-11-29
취소	2022560620	모닝 어반 (G)	2020-12-02 8:00	2020-12-03 8:00	모바일	100465465	3,000	2020-12-01
취소	2022560622	모닝 어반 (G)	2020-12-02 8:00	2020-12-03 8:00	모바일	100465465	3,000	2020-12-01
취소	2022562358	THE NEW K5 (G)	2020-12-02 8:00	2020-12-03 8:00	제휴사	113534114	3,000	2020-12-01
취소	2022562367	THE NEW K5 (G)	2020-12-02 8:00	2020-12-03 8:00	제휴사	112532020	3,000	2020-12-01
취소	2022543518	올 뉴 모닝 (G)	2020-12-02 8:00	2020-12-03 8:00	여행사	D00000387	3,000	2020-11-22
취소	2022556254	더 뉴 싼타페 4WD 7인승 (D)	2020-12-02 8:00	2020-12-03 20:00	직접	112041907	3,000	2020-12-01
취소	2022502008	쏘나타 DN8 (G)	2020-12-02 8:30	2020-12-03 20:30	직접	100323585	3,000	2020-11-25
취소	2022538147	팰리세이드 4WD 8인승 (D)	2020-12-02 8:30	2020-12-04 15:00	홈페이지	113471853	3,000	2020-11-24
취소	2022554844	더 뉴 레이 (G)	2020-12-02 8:30	2020-12-04 15:30	홈페이지	113387711	3,000	2020-11-27
취소	2022532443	G70 2.0 터보 (G)	2020-12-02 8:30	2020-12-06 19:30	제휴사	113507163	3,000	2020-11-15
취소	2022551631	LF 쏘나타 뉴라이즈 (G)	2020-12-02 8:50	2020-12-05 7:30	모바일	112111992	3,000	2020-11-24
취소	2022553498	ALL NEW K3 (G)	2020-12-02 9:00	2020-12-05 18:00	모바일	113523287	3,000	2020-11-26
취소	2022516817	ALL NEW K3 (G)	2020-12-02 9:00	2020-12-05 15:00	제휴사	113264595	3,000	2020-11-29
취소	2022405758	ALL NEW K3 (G)	2020-12-02 9:00	2020-12-05 15:00	모바일	113264595		2020-11-09
취소	2022523585	더 뉴 그랜드 스타렉스 9인승 (D)	2020-12-02 9:00	2020-12-04 11:00	모바일	113486572	3,000	2020-11-11
취소	2022522468	아반떼 AD (G) F/L	2020-12-02 9:00	2020-12-03 21:00	홈페이지	113060587	3,000	2020-11-22
취소	2022560067	쏘나타 DN8 (G)	2020-12-02 9:00	2020-12-03 9:00	직접	D00000387	3,000	2020-12-01
취소	2022544068	아반떼 AD (G) F/L	2020-12-02 9:00	2020-12-04 18:00	모바일	113351492	3,000	2020-11-20
취소	2022544196	스파크 (G)	2020-12-02 9:00	2020-12-04 17:00	홈페이지	113511081	3,000	2020-11-30
취소	2022554700	올 뉴 아반떼 (G)	2020-12-02 9:00	2020-12-04 19:00	제휴사	113526625	3,000	2020-11-26
취소	2022528979	쏘나타 DN8 (G)	2020-12-02 9:00	2020-12-04 15:00	직접	10004311	3,000	2020-11-25
취소	2022404900	그랜드 스타렉스 11인승 (D)	2020-12-02 9:00	2020-12-04 15:00	홈페이지	11238562		2020-09-10
취소	2022547851	아반떼 AD (G) F/L	2020-12-02 9:15	2020-12-02 20:15	해외제휴사	D00000387	3,000	2020-11-27
취소	2022550309	ALL NEW K3 (G)	2020-12-02 9:30	2020-12-05 18:30	제휴사	113309570	3,000	2020-11-26
취소	2022542302	코나 (G)	2020-12-02 9:30	2020-12-06 18:30	제휴사	112418593	3,000	2020-11-19
취소	2022558903	THE K9 3.8 (G)	2020-12-02 9:30	2020-12-03 18:00	직접	113435059	3,000	2020-11-30
취소	2022529117	더 뉴 레이 (G)	2020-12-02 9:30	2020-12-03 17:00	직접	D00000387	3,000	2020-11-25
취소	2022560181	제네시스 G80 3.3 (G)	2020-12-02 9:30	2020-12-04 18:00	홈페이지	109092570	3,000	2020-11-30
취소	2022536770	더 뉴 레이 (G)	2020-12-02 10:00	2020-12-05 18:00	제휴사	110460309	3,000	2020-11-26
취소	2022542136	코나 (G)	2020-12-02 10:00	2020-12-05 10:00	홈페이지	113515450	3,000	2020-11-21
취소	2022538557	쏘렌토 MQ4 7인승 4WD (D)	2020-12-02 10:00	2020-12-06 9:00	제휴사	113512588	3,000	2020-11-17
취소	2022497997	All New G80 2.5 (G)	2020-12-02 10:00	2020-12-06 10:00	모바일	113425182	3,000	2020-11-22
취소	2022538484	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-04 19:00	모바일	113512651	3,000	2020-11-17
취소	2022503141	더 뉴 싼타페 4WD 7인승 (D)	2020-12-02 10:00	2020-12-05 17:30	모바일	113480374	3,000	2020-11-02
취소	2022545590	INTERACTIVE K5 (G)	2020-12-02 10:00	2020-12-07 8:00	모바일	113518474	3,000	2020-12-02
취소	2022551710	더 뉴 레이 (G)	2020-12-02 10:00	2020-12-05 8:00	모바일	113523611	3,000	2020-11-24
취소	2022551683	티볼리 (G)	2020-12-02 10:00	2020-12-05 8:00	모바일	113523611	3,000	2020-11-24
취소	2022514489	더 올 뉴 벨로스터 (G)	2020-12-02 10:00	2020-12-05 9:00	모바일	113490773	3,000	2020-11-26
취소	2022529676	더 올 뉴 벨로스터 (G)	2020-12-02 10:00	2020-12-06 10:00	제휴사	112538726	3,000	2020-11-13
취소	2022538479	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-04 19:00	모바일	113512651	3,000	2020-11-17
취소	2022549684	팰리세이드 4WD 8인승 (D)	2020-12-02 10:00	2020-12-04 10:00	제휴사	111932225	3,000	2020-11-26
취소	2022545912	ALL NEW K3 (G)	2020-12-02 10:00	2020-12-04 9:00	제휴사	113517209	3,000	2020-11-27
취소	2022545891	ALL NEW K3 (G)	2020-12-02 10:00	2020-12-04 9:00	제휴사	113517209	3,000	2020-11-21
취소	2022559781	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-03 20:00	홈페이지	112880849	3,000	2020-11-30
취소	2022553447	올 뉴 아반떼 (G)	2020-12-02 10:00	2020-12-03 10:00	제휴사	113525531	3,000	2020-11-25
취소	2022553455	올 뉴 아반떼 (G)	2020-12-02 10:00	2020-12-03 10:00	제휴사	113525534	3,000	2020-11-29
취소	2022539738	All New G80 2.5 (G)	2020-12-02 10:00	2020-12-03 10:00	홈페이지	10714360	3,000	2020-11-28
취소	2022542558	베리 뉴 티볼리 (G)	2020-12-02 10:00	2020-12-03 10:00	모바일	113515974	3,000	2020-11-19
취소	2022542789	베리 뉴 티볼리 (G)	2020-12-02 10:00	2020-12-03 10:00	모바일	113515974	3,000	2020-11-25
취소	2022551853	니로 (EV)	2020-12-02 10:00	2020-12-03 17:00	제휴사	113141775	3,000	2020-11-26
취소	2022530678	모닝 어반 (G)	2020-12-02 10:00	2020-12-03 17:00	모바일	113446525	3,000	2020-11-24
취소	2022508225	더 뉴 레이 (G)	2020-12-02 10:00	2020-12-04 18:00	홈페이지	113224639	3,000	2020-11-04
취소	2022500066	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-06 17:00	모바일	112268320	3,000	2020-11-01
취소	2022538437	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-04 19:00	모바일	113512651	3,000	2020-11-17
취소	2022538477	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-04 19:00	모바일	113512651	3,000	2020-11-17
취소	2022503474	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-02 10:00	2020-12-04 19:00	모바일	111688235	3,000	2020-11-04
취소	2022538465	아반떼 AD (G) F/L	2020-12-02 10:00	2020-12-04 19:00	모바일	113512651	3,000	2020-11-17
취소	2022510106	쏘나타 DN8 (G)	2020-12-02 10:30	2020-12-03 21:30	직접	113488876	3,000	2020-12-01
취소	2022560532	TESLA MODEL 3 (EV)	2020-12-02 10:30	2020-12-03 10:30	모바일	112397296	3,000	2020-12-01
취소	2022560597	TESLA MODEL 3 (EV)	2020-12-02 10:30	2020-12-03 10:30	제휴사	112397296	3,000	2020-12-01
취소	2022556400	ALL NEW K3 (G)	2020-12-02 10:30	2020-12-03 17:40	모바일	113495476	3,000	2020-11-27
취소	2022559174	쏘나타 DN8 (G)	2020-12-02 10:30	2020-12-03 16:30	직접	110737437	3,000	2020-12-02
취소	2022547153	모닝 어반 (G)	2020-12-02 10:30	2020-12-04 15:30	홈페이지	111583494	3,000	2020-11-23
취소	2022521564	더 뉴 레이 (G)	2020-12-02 10:30	2020-12-04 15:30	홈페이지	111240497	3,000	2020-11-20
취소	2022552045	베리 뉴 티볼리 (G)	2020-12-02 10:40	2020-12-03 17:00	직접	113523894	3,000	2020-11-28
취소	2022563004	셀토스 4WD (D)	2020-12-02 11:00	2020-12-04 19:40	직접	D00000387	3,000	2020-12-06
취소	2022526734	K7 PREMIER (G) 2.5	2020-12-02 11:00	2020-12-05 11:00	모바일	113387198	3,000	2020-11-27
취소	2022532897	모닝 어반 (G)	2020-12-02 11:00	2020-12-04 20:00	모바일	113507463	3,000	2020-11-27
취소	2022525321	LF 쏘나타 뉴라이즈 (G)	2020-12-02 11:00	2020-12-05 14:30	모바일	109906370	3,000	2020-11-26
취소	2022550307	쏘나타 DN8 (G)	2020-12-02 11:00	2020-12-04 14:30	홈페이지	113503894	3,000	2020-11-24
취소	2022538095	더 뉴 카니발 9인승 (D)	2020-12-02 11:00	2020-12-03 16:00	직접	112152271	3,000	2020-11-23
취소	2022538092	더 뉴 그랜저 2.5 (G)	2020-12-02 11:00	2020-12-03 16:00	직접	112152271	3,000	2020-11-23
취소	2022562323	INTERACTIVE K5 (G)	2020-12-02 11:00	2020-12-03 16:30	모바일	113533799	3,000	2020-12-02
취소	2022503103	스파크 (G)	2020-12-02 11:00	2020-12-03 17:00	제휴사	110847323	3,000	2020-11-02
취소	2022477136	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-02 11:00	2020-12-04 15:30	직접	111935002	3,000	2020-11-25
취소	2022477082	더 뉴 그랜드 스타렉스 12인승 (D)	2020-12-02 11:00	2020-12-04 15:30	홈페이지	111935002	3,000	2020-11-25
취소	2022523194	더 뉴 그랜저 2.5 (G)	2020-12-02 11:00	2020-12-04 16:00	직접	113507268	3,000	2020-11-27
취소	2022557721	INTERACTIVE K5 (G)	2020-12-02 11:00	2020-12-04 18:00	모바일	112104469	3,000	2020-11-29
취소	2022538693	더 뉴 카니발 하이리무진 7인승 (D)	2020-12-02 11:00	2020-12-04 17:00	모바일	113512697	3,000	2020-11-22
취소	2022538576	THE NEW K5 (G)	2020-12-02 11:00	2020-12-04 15:00	제휴사	113512822	3,000	2020-11-29
취소	2022511302	ALL NEW K3 (G)	2020-12-02 11:30	2020-12-05 17:00	모바일	111679155	3,000	2020-11-30
취소	2022538725	G90 3.8 (G)	2020-12-02 11:30	2020-12-04 18:30	홈페이지	113512712	3,000	2020-11-18
취소	2022521395	올 뉴 아반떼 (G)	2020-12-02 11:30	2020-12-04 19:00	제휴사	113497295	3,000	2020-11-11
취소	2022528376	ALL NEW K3 (G)	2020-12-02 12:00	2020-12-05 18:00	카드사	113494341	3,000	2020-11-27
취소	2022517971	쏘나타 DN8 (G)	2020-12-02 12:00	2020-12-05 18:00	카드사	113494341	3,000	2020-11-13
취소	2022540111	스토닉 (D)	2020-12-02 12:00	2020-12-05 18:00	모바일	109869122	3,000	2020-11-29
취소	2022541609	올 뉴 모닝 (G)	2020-12-02 12:00	2020-12-05 17:00	제휴사	113515000	3,000	2020-11-19
취소	2022519846	올 뉴 아반떼 (G)	2020-12-02 12:00	2020-12-07 15:00	모바일	113495816	3,000	2020-11-23
취소	2022474118	쏘렌토 MQ4 7인승 4WD (D)	2020-12-02 12:00	2020-12-05 17:00	제휴사	113453384	3,000	2020-10-20
취소	2022535808	올 뉴 모닝 (G)	2020-12-02 12:00	2020-12-05 17:00	제휴사	113510327	3,000	2020-11-16
취소	2022535845	올 뉴 모닝 (G)	2020-12-02 12:00	2020-12-05 17:00	제휴사	113505638	3,000	2020-11-27
취소	2022523971	모닝 어반 (G)	2020-12-02 12:00	2020-12-05 19:00	모바일	111176200	3,000	2020-11-26
취소	2022557366	INTERACTIVE K5 (G)	2020-12-02 12:00	2020-12-05 12:00	제휴사	100153627	3,000	2020-12-01
취소	2022545784	INTERACTIVE K5 (G)	2020-12-02 12:00	2020-12-05 12:00	모바일	110450352	3,000	2020-11-26
