rent_day,res_model,res_day,seasonality,lead_time_vec,discount,lead_time_vec,lead_time
2020-12-15,av_new,2020-10-26,1,-31,75.0,1,-50
2020-12-15,av_new,2020-11-03,1,-30,70.0,1,-42
2020-12-15,av_new,2020-11-06,1,-29,73.0,1,-39
2020-12-15,av_new,2020-11-09,1,-29,70.0,1,-36
2020-12-15,av_new,2020-11-14,1,-28,0.0,1,-31
2020-12-15,av_new,2020-11-19,1,-26,80.0,1,-26
2020-12-15,av_new,2020-11-27,1,-18,75.0,1,-18
2020-12-15,av_new,2020-12-05,1,-10,68.0,1,-10
2020-12-15,av_new,2020-12-08,1,-7,74.0,2,-7
2020-12-15,av_new,2020-12-11,1,-4,80.0,1,-4
2020-12-15,av_new,2020-12-12,1,-3,75.0,1,-3
2020-12-15,av_new,2020-12-13,1,-2,83.33333333333333,3,-2
2020-12-15,av_new,2020-12-14,1,-1,83.83333333333333,6,-1
2020-12-16,av_new,2020-10-29,1,-30,78.0,1,-48
2020-12-16,av_new,2020-11-13,1,-28,73.0,1,-33
2020-12-16,av_new,2020-11-19,1,-27,70.0,2,-27
2020-12-16,av_new,2020-11-21,1,-25,70.0,1,-25
2020-12-16,av_new,2020-11-22,1,-24,70.0,1,-24
2020-12-16,av_new,2020-11-25,1,-21,75.0,1,-21
2020-12-16,av_new,2020-12-04,1,-12,60.0,1,-12
2020-12-16,av_new,2020-12-07,1,-9,75.0,1,-9
2020-12-16,av_new,2020-12-09,1,-7,65.0,1,-7
2020-12-16,av_new,2020-12-11,1,-5,75.0,1,-5
2020-12-16,av_new,2020-12-12,1,-4,75.0,1,-4
2020-12-16,av_new,2020-12-14,1,-2,75.0,2,-2
2020-12-16,av_new,2020-12-15,1,-1,76.25,4,-1
2020-12-16,av_new,2020-12-16,1,0,80.0,3,0
2020-12-17,av_new,2020-11-11,2,-29,65.0,1,-36
2020-12-17,av_new,2020-11-15,2,-28,65.0,1,-32
2020-12-17,av_new,2020-11-26,2,-21,65.0,1,-21
2020-12-17,av_new,2020-12-06,2,-11,55.0,1,-11
2020-12-17,av_new,2020-12-08,2,-9,50.0,1,-9
2020-12-17,av_new,2020-12-11,2,-6,65.0,1,-6
2020-12-17,av_new,2020-12-13,2,-4,65.0,1,-4
2020-12-17,av_new,2020-12-15,2,-2,68.25,4,-2
2020-12-18,av_new,2020-11-10,2,-29,65.0,1,-38
2020-12-18,av_new,2020-11-12,2,-29,70.0,1,-36
2020-12-18,av_new,2020-11-16,2,-28,70.0,1,-32
2020-12-18,av_new,2020-11-19,2,-28,65.0,1,-29
2020-12-18,av_new,2020-11-20,2,-28,65.0,1,-28
2020-12-18,av_new,2020-11-30,2,-18,45.0,1,-18
2020-12-18,av_new,2020-12-06,2,-12,58.0,1,-12
2020-12-18,av_new,2020-12-10,2,-8,55.0,1,-8
2020-12-18,av_new,2020-12-11,2,-7,75.0,1,-7
2020-12-18,av_new,2020-12-12,2,-6,75.0,1,-6
2020-12-18,av_new,2020-12-13,2,-5,70.0,1,-5
2020-12-18,av_new,2020-12-14,2,-4,70.0,1,-4
2020-12-18,av_new,2020-12-15,2,-3,70.0,2,-3
2020-12-19,av_new,2020-10-10,2,-34,68.0,1,-70
2020-12-19,av_new,2020-11-10,2,-29,72.5,2,-39
2020-12-19,av_new,2020-11-11,2,-29,70.0,1,-38
2020-12-19,av_new,2020-11-25,2,-24,65.0,1,-24
2020-12-19,av_new,2020-12-05,2,-14,55.0,1,-14
2020-12-20,av_new,2020-10-10,2,-34,70.0,1,-71
2020-12-20,av_new,2020-10-15,2,-33,70.0,1,-66
2020-12-20,av_new,2020-10-19,2,-32,65.0,1,-62
2020-12-20,av_new,2020-10-28,2,-31,67.5,2,-53
2020-12-20,av_new,2020-11-04,2,-30,60.0,1,-46
2020-12-20,av_new,2020-11-08,2,-30,70.0,1,-42
2020-12-20,av_new,2020-11-10,2,-29,0.0,1,-40
2020-12-20,av_new,2020-11-24,2,-26,67.5,2,-26
2020-12-20,av_new,2020-11-27,2,-23,38.0,1,-23
2020-12-20,av_new,2020-12-02,2,-18,0.0,1,-18
2020-12-21,av_new,2020-10-14,1,-33,65.0,1,-68
2020-12-21,av_new,2020-10-17,1,-33,70.0,1,-65
2020-12-21,av_new,2020-10-27,1,-31,70.0,1,-55
2020-12-21,av_new,2020-11-07,1,-30,70.0,1,-44
2020-12-21,av_new,2020-11-10,1,-29,70.0,1,-41
2020-12-21,av_new,2020-11-11,1,-29,67.0,1,-40
2020-12-21,av_new,2020-11-13,1,-29,65.0,1,-38
2020-12-21,av_new,2020-11-15,1,-29,45.0,1,-36
2020-12-21,av_new,2020-11-29,1,-22,35.0,1,-22
2020-12-21,av_new,2020-12-01,1,-20,35.0,1,-20
2020-12-21,av_new,2020-12-10,1,-11,45.0,1,-11
2020-12-22,av_new,2020-10-22,1,-32,50.0,1,-61
