rent_day,res_model,res_day,discount,util_add,seasonality,lead_time_vec,util_rate_add,lead_time
2020-12-14,vlst,2020-11-24,68.0,1.0,1,-20,0.034482758620689655,-20
2020-12-14,vlst,2020-11-25,65.0,1.0,1,-19,0.034482758620689655,-19
2020-12-14,vlst,2020-11-26,70.0,1.0,1,-18,0.034482758620689655,-18
2020-12-14,vlst,2020-12-01,65.0,3.0,1,-13,0.10344827586206896,-13
2020-12-14,vlst,2020-12-02,65.0,1.0,1,-12,0.034482758620689655,-12
2020-12-14,vlst,2020-12-04,65.0,1.0,1,-10,0.034482758620689655,-10
2020-12-14,vlst,2020-12-07,67.5,2.0,1,-7,0.06896551724137931,-7
2020-12-14,vlst,2020-12-08,75.0,1.0,1,-6,0.034482758620689655,-6
2020-12-14,vlst,2020-12-09,70.0,1.0,1,-5,0.034482758620689655,-5
2020-12-14,vlst,2020-12-11,63.5,2.0,1,-3,0.06896551724137931,-3
2020-12-14,vlst,2020-12-12,65.0,1.0,1,-2,0.034482758620689655,-2
2020-12-15,vlst,2020-11-05,70.0,1.0,1,-29,0.034482758620689655,-40
2020-12-15,vlst,2020-11-08,70.0,1.0,1,-29,0.034482758620689655,-37
2020-12-15,vlst,2020-11-13,70.0,1.0,1,-28,0.034482758620689655,-32
2020-12-15,vlst,2020-11-16,66.0,3.0,1,-28,0.10344827586206896,-29
2020-12-15,vlst,2020-11-17,65.0,1.0,1,-28,0.034482758620689655,-28
2020-12-15,vlst,2020-11-18,65.0,1.0,1,-27,0.034482758620689655,-27
2020-12-15,vlst,2020-11-24,68.0,1.0,1,-21,0.034482758620689655,-21
2020-12-15,vlst,2020-11-26,70.0,1.0,1,-19,0.034482758620689655,-19
2020-12-15,vlst,2020-12-01,65.0,2.0,1,-14,0.06896551724137931,-14
2020-12-15,vlst,2020-12-02,65.0,1.0,1,-13,0.034482758620689655,-13
2020-12-15,vlst,2020-12-07,67.5,2.0,1,-8,0.06896551724137931,-8
2020-12-15,vlst,2020-12-08,75.0,1.0,1,-7,0.034482758620689655,-7
2020-12-15,vlst,2020-12-11,63.5,2.0,1,-4,0.06896551724137931,-4
2020-12-15,vlst,2020-12-12,65.0,2.0,1,-3,0.06896551724137931,-3
2020-12-16,vlst,2020-11-05,70.0,1.0,1,-29,0.034482758620689655,-41
2020-12-16,vlst,2020-11-08,70.0,1.0,1,-29,0.034482758620689655,-38
2020-12-16,vlst,2020-11-13,70.0,1.0,1,-28,0.034482758620689655,-33
2020-12-16,vlst,2020-11-16,66.0,3.0,1,-28,0.10344827586206896,-30
2020-12-16,vlst,2020-11-17,65.0,1.0,1,-28,0.034482758620689655,-29
2020-12-16,vlst,2020-11-26,72.5,2.0,1,-20,0.06896551724137931,-20
2020-12-16,vlst,2020-12-01,62.5,2.0,1,-15,0.06896551724137931,-15
2020-12-16,vlst,2020-12-02,65.0,1.0,1,-14,0.034482758620689655,-14
