rent_day,res_model,res_day,seasonality,lead_time_vec,cnt_cum,disc_mean,lead_time
2020-12-16,k3,2020-12-10,1,-6,11,66.36363636363636,-6
2020-12-16,k3,2020-12-11,1,-5,13,68.46153846153847,-5
2020-12-16,k3,2020-12-12,1,-4,15,64.66666666666667,-4
2020-12-16,k3,2020-12-13,1,-3,18,67.66666666666667,-3
2020-12-16,k3,2020-12-14,1,-2,24,67.875,-2
2020-12-16,k3,2020-12-15,1,-1,34,71.70588235294117,-1
2020-12-16,k3,2020-12-16,1,0,37,72.45945945945945,0
2020-12-17,k3,2020-10-18,2,-32,1,60.0,-60
2020-12-17,k3,2020-11-09,2,-29,2,40.0,-38
2020-12-17,k3,2020-11-15,2,-28,3,50.0,-32
2020-12-17,k3,2020-11-25,2,-22,4,55.0,-22
2020-12-17,k3,2020-12-04,2,-13,5,57.0,-13
2020-12-17,k3,2020-12-07,2,-10,7,59.714285714285715,-10
2020-12-17,k3,2020-12-08,2,-9,8,60.375,-9
2020-12-17,k3,2020-12-10,2,-7,9,62.55555555555556,-7
2020-12-17,k3,2020-12-11,2,-6,10,64.1,-6
2020-12-17,k3,2020-12-12,2,-5,13,66.84615384615384,-5
2020-12-17,k3,2020-12-14,2,-3,15,67.93333333333334,-3
2020-12-17,k3,2020-12-15,2,-2,20,67.2,-2
2020-12-17,k3,2020-12-16,2,-1,23,68.43478260869566,-1
2020-12-18,k3,2020-11-30,2,-18,1,70.0,-18
2020-12-18,k3,2020-12-01,2,-17,2,65.0,-17
2020-12-18,k3,2020-12-03,2,-15,3,64.33333333333333,-15
2020-12-18,k3,2020-12-05,2,-13,4,64.5,-13
2020-12-18,k3,2020-12-06,2,-12,6,66.0,-12
2020-12-18,k3,2020-12-09,2,-9,8,66.75,-9
2020-12-18,k3,2020-12-10,2,-8,9,66.55555555555556,-8
2020-12-18,k3,2020-12-11,2,-7,11,66.72727272727273,-7
2020-12-18,k3,2020-12-13,2,-5,12,67.41666666666667,-5
2020-12-18,k3,2020-12-16,2,-2,14,67.78571428571429,-2
2020-12-19,k3,2020-09-29,2,-35,1,70.0,-81
2020-12-19,k3,2020-10-07,2,-34,2,67.5,-73
2020-12-19,k3,2020-10-21,2,-32,3,68.33333333333333,-59
2020-12-19,k3,2020-11-02,2,-30,4,67.5,-47
2020-12-19,k3,2020-11-05,2,-30,5,67.6,-44
2020-12-19,k3,2020-11-11,2,-29,6,68.0,-38
2020-12-19,k3,2020-11-13,2,-29,7,67.57142857142857,-36
2020-12-19,k3,2020-11-16,2,-28,8,67.25,-33
2020-12-19,k3,2020-11-27,2,-22,9,67.0,-22
2020-12-19,k3,2020-11-30,2,-19,10,65.3,-19
2020-12-19,k3,2020-12-03,2,-16,11,61.18181818181818,-16
2020-12-19,k3,2020-12-04,2,-15,12,61.916666666666664,-15
2020-12-19,k3,2020-12-06,2,-13,13,62.15384615384615,-13
2020-12-19,k3,2020-12-08,2,-11,14,63.42857142857143,-11
2020-12-19,k3,2020-12-11,2,-8,15,64.2,-8
2020-12-20,k3,2020-11-08,2,-30,1,65.0,-42
2020-12-20,k3,2020-11-09,2,-29,2,66.5,-41
2020-12-20,k3,2020-11-10,2,-29,3,44.333333333333336,-40
2020-12-20,k3,2020-11-13,2,-29,4,49.5,-37
2020-12-20,k3,2020-11-17,2,-28,5,52.6,-33
2020-12-20,k3,2020-12-02,2,-18,6,53.0,-18
2020-12-20,k3,2020-12-07,2,-13,9,58.44444444444444,-13
2020-12-20,k3,2020-12-09,2,-11,11,59.63636363636363,-11
2020-12-20,k3,2020-12-10,2,-10,13,60.46153846153846,-10
2020-12-20,k3,2020-12-14,2,-6,15,61.06666666666667,-6
2020-12-21,k3,2020-11-01,1,-31,1,70.0,-50
2020-12-21,k3,2020-11-03,1,-30,2,70.0,-48
2020-12-21,k3,2020-11-10,1,-29,3,71.66666666666667,-41
2020-12-21,k3,2020-11-15,1,-29,4,72.5,-36
2020-12-21,k3,2020-11-16,1,-29,5,70.0,-35
2020-12-21,k3,2020-11-22,1,-28,6,70.83333333333333,-29
2020-12-21,k3,2020-11-23,1,-28,7,70.71428571428571,-28
2020-12-21,k3,2020-11-25,1,-26,8,70.625,-26
2020-12-21,k3,2020-12-09,1,-12,9,69.77777777777777,-12
